Date,Time,Home0 (mW),Home1 (mW),Home2 (mW),Home3 (mW),Grid (mW),Charge (mW),Discharge (mW),BATTERY,GRID,Voltage (mV),Battery (Ah)
04/06/2021,02:46:08,2500,2210,2750,27510,20150,0,15070,-250,DISCHARGE,ON,12198
04/06/2021,02:46:10,1740,4070,2150,27550,3640,0,10640,21230,DISCHARGE,ON,12198
04/06/2021,02:46:12,3420,1150,2100,13570,16720,0,14220,-10700,DISCHARGE,ON,12166
04/06/2021,02:46:14,1250,2460,1370,27500,19440,0,14520,-1380,DISCHARGE,ON,12206
04/06/2021,02:46:16,2470,1820,2060,5320,17000,0,14760,-20090,DISCHARGE,ON,12161
04/06/2021,02:46:18,1460,2040,1950,27600,17460,0,14800,790,DISCHARGE,ON,12210
04/06/2021,02:46:20,2110,3190,2070,2410,3850,0,14180,-8250,DISCHARGE,ON,12162
04/06/2021,02:46:22,2650,1830,2920,26940,19810,0,15170,-640,DISCHARGE,ON,12162
04/06/2021,02:46:24,1830,4280,1290,27510,15120,0,13470,6320,DISCHARGE,ON,12178
04/06/2021,02:46:26,3660,1330,2230,26010,18140,0,14780,310,DISCHARGE,ON,12161
04/06/2021,02:46:28,2230,1950,1100,27520,11470,0,10060,11270,DISCHARGE,ON,12160
04/06/2021,02:46:30,1020,3570,2590,27570,8760,0,14940,11050,DISCHARGE,ON,12226
04/06/2021,02:46:32,3110,1820,3200,27520,19480,0,14900,1270,DISCHARGE,ON,12166
04/06/2021,02:46:34,2280,1770,2640,12610,18660,0,14840,-14200,DISCHARGE,ON,12173
04/06/2021,02:46:36,2590,2410,3870,27350,19150,0,14810,2260,DISCHARGE,ON,12176
04/06/2021,02:46:39,1980,2500,2510,27380,19840,0,15100,-570,DISCHARGE,ON,12220
04/06/2021,02:46:41,4070,1270,1980,2480,14770,0,14610,-19580,DISCHARGE,ON,12155
04/06/2021,02:46:43,1140,1890,3060,27560,19190,0,14750,-290,DISCHARGE,ON,12186
04/06/2021,02:46:45,1970,1550,2530,2800,15940,0,13620,-20710,DISCHARGE,ON,12156
04/06/2021,02:46:47,2780,2000,2040,25700,19300,0,15050,-1830,DISCHARGE,ON,12161
04/06/2021,02:46:49,3140,1870,1640,27510,19520,0,14800,-160,DISCHARGE,ON,12196
04/06/2021,02:46:51,1660,3140,1480,27500,3390,0,13440,16950,DISCHARGE,ON,12183
04/06/2021,02:46:53,2330,1150,2060,12150,16850,0,15010,-14170,DISCHARGE,ON,12161
04/06/2021,02:46:55,1790,2530,3740,27510,19710,0,15050,810,DISCHARGE,ON,12208
04/06/2021,02:46:57,2090,3140,2460,25840,2780,0,9770,20980,DISCHARGE,ON,12168
04/06/2021,02:46:59,1250,1880,3580,27580,18750,0,14820,720,DISCHARGE,ON,12212
04/06/2021,02:47:01,2370,3260,1770,27600,3260,0,11370,20370,DISCHARGE,ON,12182
04/06/2021,02:47:03,2510,1480,2430,3110,17470,0,12840,-20780,DISCHARGE,ON,12165
04/06/2021,02:47:05,1540,3190,1920,27440,16740,0,14890,2460,DISCHARGE,ON,12213
04/06/2021,02:47:07,2200,1340,2120,22810,18010,0,14520,-4060,DISCHARGE,ON,12158
04/06/2021,02:47:09,1930,2230,1770,27480,13810,0,12990,6610,DISCHARGE,ON,12217
04/06/2021,02:47:11,2510,2480,2000,12400,18160,0,12240,-11010,DISCHARGE,ON,12160
04/06/2021,02:47:13,1150,1910,3300,27440,19000,0,14910,-110,DISCHARGE,ON,12165
04/06/2021,02:47:15,1870,4200,2090,25240,8420,0,9720,15260,DISCHARGE,ON,12165
04/06/2021,02:47:18,1290,2200,1720,27520,8200,0,13630,10900,DISCHARGE,ON,12221
04/06/2021,02:47:20,2460,1660,2090,2700,18480,0,14760,-24330,DISCHARGE,ON,12162
04/06/2021,02:47:22,3050,1930,2820,27520,19370,0,14840,1110,DISCHARGE,ON,12168
04/06/2021,02:47:24,2420,2300,3080,27550,19030,0,14860,1460,DISCHARGE,ON,12185
04/06/2021,02:47:26,2120,2150,1240,27520,5070,0,9720,18240,DISCHARGE,ON,12215
04/06/2021,02:47:28,2510,1230,2390,20850,14800,0,10910,1270,DISCHARGE,ON,12157
04/06/2021,02:47:30,840,2060,1410,27460,19290,0,14860,-2380,DISCHARGE,ON,12206
04/06/2021,02:47:32,2000,3230,2100,16150,16180,0,14180,-6880,DISCHARGE,ON,12163
04/06/2021,02:47:34,1650,2550,3190,27500,19380,0,14500,1010,DISCHARGE,ON,12218
04/06/2021,02:47:36,2380,1840,2570,27330,18980,0,14980,160,DISCHARGE,ON,12202
04/06/2021,02:47:38,1750,3650,920,27280,2870,0,11110,19620,DISCHARGE,ON,12183
04/06/2021,02:47:40,1980,2970,2470,2560,17360,0,13970,-21350,DISCHARGE,ON,12166
04/06/2021,02:47:42,1420,2530,3900,27470,19290,0,15030,1000,DISCHARGE,ON,12217
04/06/2021,02:47:44,2120,4420,1660,27440,2790,0,9720,23130,DISCHARGE,ON,12178
04/06/2021,02:47:46,3880,1880,3200,27530,19050,0,14850,2590,DISCHARGE,ON,12163
04/06/2021,02:47:48,1930,2500,1740,27580,15730,0,10470,7550,DISCHARGE,ON,12170
04/06/2021,02:47:50,1960,1050,2280,13210,18090,0,14250,-13840,DISCHARGE,ON,12160
04/06/2021,02:47:52,2390,2410,3120,27560,13750,0,14550,7180,DISCHARGE,ON,12221
04/06/2021,02:47:55,1980,3070,1880,24830,6940,0,10840,13980,DISCHARGE,ON,12175
04/06/2021,02:47:57,3520,2140,2470,27210,18330,0,14900,2110,DISCHARGE,ON,12156
04/06/2021,02:47:59,2190,3420,1970,27620,10230,0,9890,15080,DISCHARGE,ON,12226
04/06/2021,02:48:01,3490,1460,2040,26790,18330,0,14950,500,DISCHARGE,ON,12156
04/06/2021,02:48:03,1180,3100,2330,27460,8360,0,13710,12000,DISCHARGE,ON,12221
04/06/2021,02:48:05,2090,1270,2010,24590,18840,0,14910,-3790,DISCHARGE,ON,12158
04/06/2021,02:48:07,1770,2600,1840,27520,5800,0,10180,17750,DISCHARGE,ON,12218
04/06/2021,02:48:09,2430,3060,2000,13520,13530,0,9700,-2220,DISCHARGE,ON,12162
04/06/2021,02:48:11,1860,1890,2040,27460,18660,0,14860,-270,DISCHARGE,ON,12173
04/06/2021,02:48:13,1980,3570,1870,22940,5020,0,11170,14170,DISCHARGE,ON,12161
04/06/2021,02:48:15,3610,2380,2590,27330,19320,0,14980,1610,DISCHARGE,ON,12183
04/06/2021,02:48:17,2120,3290,2120,27520,3610,0,9920,21520,DISCHARGE,ON,12203
04/06/2021,02:48:19,3400,2060,3260,27560,18690,0,14770,2820,DISCHARGE,ON,12211
04/06/2021,02:48:21,1750,2020,1370,27620,2790,0,12980,16990,DISCHARGE,ON,12178
04/06/2021,02:48:23,2460,2230,2120,3280,17220,0,12740,-19870,DISCHARGE,ON,12167
04/06/2021,02:48:25,3420,1790,3290,24370,19010,0,14800,-940,DISCHARGE,ON,12158
04/06/2021,02:48:27,1770,1960,1480,27500,17810,0,14860,40,DISCHARGE,ON,12208
04/06/2021,02:48:29,4130,1740,2090,16610,18090,0,14770,-8290,DISCHARGE,ON,12158
04/06/2021,02:48:31,2060,1290,1930,14730,18130,0,12850,-10970,DISCHARGE,ON,12151
04/06/2021,02:48:34,2680,1870,1610,27460,19480,0,15010,-870,DISCHARGE,ON,12153
04/06/2021,02:48:36,1680,1950,1370,20860,10710,0,9630,5520,DISCHARGE,ON,12163
04/06/2021,02:48:38,2850,2000,3200,27350,18600,0,14780,2020,DISCHARGE,ON,12165
04/06/2021,02:48:40,2430,4530,2230,27340,12630,0,12990,10910,DISCHARGE,ON,12166
04/06/2021,02:48:42,4200,1480,2840,27100,18590,0,14850,2180,DISCHARGE,ON,12163
04/06/2021,02:48:44,1100,2120,3740,27440,19070,0,14840,490,DISCHARGE,ON,12187
04/06/2021,02:48:46,2090,3430,1930,27560,4430,0,10330,20250,DISCHARGE,ON,12163
04/06/2021,02:48:48,2190,1100,2050,25540,18980,0,14860,-2960,DISCHARGE,ON,12160
04/06/2021,02:48:50,2590,1830,3060,27470,19460,0,14870,620,DISCHARGE,ON,12171
04/06/2021,02:48:52,2010,1800,2060,9330,16440,0,9690,-10930,DISCHARGE,ON,12161
04/06/2021,02:48:54,3190,2160,2050,27430,19290,0,14960,580,DISCHARGE,ON,12167
04/06/2021,02:48:56,2480,3390,1980,19010,17020,0,11520,-1680,DISCHARGE,ON,12160
04/06/2021,02:48:58,4260,1840,2590,27380,19090,0,14840,2140,DISCHARGE,ON,12165
04/06/2021,02:49:00,3330,2330,3720,27290,19260,0,14930,2480,DISCHARGE,ON,12163
04/06/2021,02:49:02,1800,2570,3150,27580,16650,0,14140,4310,DISCHARGE,ON,12212
04/06/2021,02:49:04,2430,3050,2050,2650,4240,0,11210,-5270,DISCHARGE,ON,12162
04/06/2021,02:49:06,1880,2050,2050,26410,19000,0,14800,-1410,DISCHARGE,ON,12163
04/06/2021,02:49:08,1970,3340,1840,3460,6340,0,14140,-9870,DISCHARGE,ON,12156
04/06/2021,02:49:11,3700,1470,2280,22230,18230,0,14460,-3010,DISCHARGE,ON,12158
04/06/2021,02:49:13,2270,3460,2070,27470,10980,0,13200,11090,DISCHARGE,ON,12185
04/06/2021,02:49:15,2380,1150,2110,13220,18380,0,14820,-14340,DISCHARGE,ON,12156
04/06/2021,02:49:17,3340,2390,2050,27390,19550,0,14930,690,DISCHARGE,ON,12171
04/06/2021,02:49:19,2250,2960,1960,21990,7090,0,9550,12520,DISCHARGE,ON,12161
04/06/2021,02:49:21,2780,1750,3060,27380,18770,0,14660,1540,DISCHARGE,ON,12166
04/06/2021,02:49:23,1820,3510,1180,27240,4750,0,11000,18000,DISCHARGE,ON,12218
04/06/2021,02:49:25,4290,1790,2070,2510,19010,0,13950,-22300,DISCHARGE,ON,12165
04/06/2021,02:49:27,1000,2160,910,27550,19550,0,14870,-2800,DISCHARGE,ON,12187
04/06/2021,02:49:29,2320,4010,2460,3110,16440,0,10160,-14700,DISCHARGE,ON,12172
04/06/2021,02:49:31,2370,1750,2010,25040,19100,0,14800,-2730,DISCHARGE,ON,12161
04/06/2021,02:49:33,1870,3100,1770,27510,2570,0,10190,21490,DISCHARGE,ON,12185
04/06/2021,02:49:35,2140,4210,1050,27480,3570,0,9500,21810,DISCHARGE,ON,12166
04/06/2021,02:49:37,970,2180,2710,27510,15140,0,12670,5560,DISCHARGE,ON,12220
04/06/2021,02:49:39,1320,2210,3420,27410,19370,0,14850,140,DISCHARGE,ON,12220
04/06/2021,02:49:41,1880,3660,2340,15080,9370,0,9650,3940,DISCHARGE,ON,12167
04/06/2021,02:49:43,2380,3200,1920,16140,7350,0,10330,5960,DISCHARGE,ON,12165
04/06/2021,02:49:45,3490,2000,3610,7690,18610,0,14810,-16630,DISCHARGE,ON,12163
04/06/2021,02:49:48,1240,2240,3070,27520,19290,0,14810,-30,DISCHARGE,ON,12191
04/06/2021,02:49:50,2010,2710,1980,3000,15900,0,14460,-20660,DISCHARGE,ON,12170
04/06/2021,02:49:52,3030,1890,3100,27510,19640,0,14940,950,DISCHARGE,ON,12177
04/06/2021,02:49:54,2180,4200,2070,27600,2940,0,11240,21870,DISCHARGE,ON,12190
04/06/2021,02:49:56,2640,1470,2150,27000,19070,0,14870,-680,DISCHARGE,ON,12161
04/06/2021,02:49:58,1980,2290,1870,2940,2890,0,9450,-3260,DISCHARGE,ON,12180
04/06/2021,02:50:00,2230,4340,1410,27550,4620,0,12930,17980,DISCHARGE,ON,12175
04/06/2021,02:50:02,2520,1370,2060,25340,18010,0,14860,-1580,DISCHARGE,ON,12162
04/06/2021,02:50:04,1420,2480,1160,27420,13330,0,14940,4210,DISCHARGE,ON,12221
04/06/2021,02:50:06,2040,1340,2180,10040,7510,0,9560,-1470,DISCHARGE,ON,12163
04/06/2021,02:50:08,2700,1870,3780,27510,19430,0,14870,1560,DISCHARGE,ON,12171
04/06/2021,02:50:10,2250,3260,2230,19120,10130,0,12300,4430,DISCHARGE,ON,12162
04/06/2021,02:50:12,1650,2500,3420,27330,19490,0,14940,470,DISCHARGE,ON,12165
04/06/2021,02:50:14,2230,4290,1770,27010,7510,0,9730,18060,DISCHARGE,ON,12173
04/06/2021,02:50:16,3150,1340,2410,27120,18820,0,14620,580,DISCHARGE,ON,12162
04/06/2021,02:50:18,1930,2980,2210,2700,14770,0,11750,-16700,DISCHARGE,ON,12168
04/06/2021,02:50:20,3210,2480,3930,27460,19610,0,14930,2540,DISCHARGE,ON,12178
04/06/2021,02:50:22,1980,4280,2210,3940,15450,0,14230,-17270,DISCHARGE,ON,12170
04/06/2021,02:50:24,2210,1910,3240,27390,19120,0,14950,680,DISCHARGE,ON,12182
04/06/2021,02:50:27,2290,2590,1970,12560,3980,0,10750,4680,DISCHARGE,ON,12161
04/06/2021,02:50:29,4130,2050,3260,27460,19020,0,14810,3070,DISCHARGE,ON,12160
04/06/2021,02:50:31,1150,2380,1460,27560,19300,0,14810,-1560,DISCHARGE,ON,12191
04/06/2021,02:50:33,2930,1930,3120,27240,19050,0,14910,1260,DISCHARGE,ON,12206
04/06/2021,02:50:35,2550,1790,2120,2480,17100,0,14690,-22850,DISCHARGE,ON,12167
04/06/2021,02:50:37,3110,2070,2300,27480,19190,0,14930,840,DISCHARGE,ON,12213
04/06/2021,02:50:39,1970,3340,1910,27440,3240,0,10590,20830,DISCHARGE,ON,12178
04/06/2021,02:50:41,1800,1880,2590,27480,19210,0,14960,-420,DISCHARGE,ON,12132
04/06/2021,02:50:43,2330,1480,2010,21580,17950,0,14610,-5160,DISCHARGE,ON,12158
04/06/2021,02:50:45,1010,2560,2980,27560,19230,0,14890,-10,DISCHARGE,ON,12218
04/06/2021,02:50:47,1910,1570,2470,12520,18160,0,13260,-12950,DISCHARGE,ON,12157
04/06/2021,02:50:49,2420,1960,1970,18370,8770,0,9780,6170,DISCHARGE,ON,12163
04/06/2021,02:50:51,1770,3480,1010,21120,8630,0,14160,4590,DISCHARGE,ON,12170
04/06/2021,02:50:53,1880,1500,2370,2640,11610,0,11170,-14390,DISCHARGE,ON,12165
04/06/2021,02:50:55,3280,1680,2060,27160,18710,0,14850,620,DISCHARGE,ON,12157
04/06/2021,02:50:57,1290,1890,3070,27480,6230,0,14870,12630,DISCHARGE,ON,12217
04/06/2021,02:50:59,4010,1090,2470,26590,18930,0,14500,730,DISCHARGE,ON,12156
04/06/2021,02:51:01,1380,2160,3110,27530,19380,0,14870,-70,DISCHARGE,ON,12181
04/06/2021,02:51:04,1950,2110,2070,5320,15390,0,12700,-16640,DISCHARGE,ON,12165
04/06/2021,02:51:06,2590,2250,2600,27390,19600,0,14910,320,DISCHARGE,ON,12203
04/06/2021,02:51:08,2100,2840,2000,15530,3840,0,9470,9160,DISCHARGE,ON,12205
04/06/2021,02:51:10,3350,1680,2150,6050,18640,0,14540,-19950,DISCHARGE,ON,12162
04/06/2021,02:51:12,2210,4070,2050,24450,3190,0,11750,17840,DISCHARGE,ON,12185
04/06/2021,02:51:14,3400,2340,2040,27180,19230,0,14960,770,DISCHARGE,ON,12155
04/06/2021,02:51:16,1910,2280,1870,27530,2600,0,9570,21420,DISCHARGE,ON,12180
04/06/2021,02:51:18,2060,1690,2150,26910,17370,0,14580,860,DISCHARGE,ON,12128
04/06/2021,02:51:20,1880,1980,2200,27480,17040,0,14770,1730,DISCHARGE,ON,12216
04/06/2021,02:51:22,2480,3380,1920,4170,3660,0,10780,-2490,DISCHARGE,ON,12172
04/06/2021,02:51:24,1860,2430,2480,27500,19520,0,14980,-230,DISCHARGE,ON,12170
04/06/2021,02:51:26,1930,4030,1980,12080,5840,0,9610,4570,DISCHARGE,ON,12170
04/06/2021,02:51:28,3640,1910,2480,27410,18330,0,14690,2420,DISCHARGE,ON,12168
04/06/2021,02:51:30,2230,2000,2120,22680,12110,0,11090,5830,DISCHARGE,ON,12166
04/06/2021,02:51:32,2430,1830,2000,2430,18150,0,13680,-23140,DISCHARGE,ON,12157
04/06/2021,02:51:34,3520,1790,3990,27030,19150,0,14770,2410,DISCHARGE,ON,12166
04/06/2021,02:51:36,1650,2020,1650,27550,10320,0,14310,8240,DISCHARGE,ON,12221
04/06/2021,02:51:38,1920,2040,1550,27530,7510,0,11880,13650,DISCHARGE,ON,12225
04/06/2021,02:51:41,1340,2530,2700,27440,19650,0,14980,-620,DISCHARGE,ON,12168
04/06/2021,02:51:43,2010,930,2210,5310,14390,0,14310,-18240,DISCHARGE,ON,12162
04/06/2021,02:51:45,3640,1730,2110,16060,18910,0,14610,-9980,DISCHARGE,ON,12170
04/06/2021,02:51:47,2320,2200,1890,15090,15410,0,11390,-5300,DISCHARGE,ON,12168
04/06/2021,02:51:49,2340,880,2000,6870,19060,0,14840,-21810,DISCHARGE,ON,12161
04/06/2021,02:51:51,1740,2190,1980,27510,19240,0,14760,-580,DISCHARGE,ON,12192
04/06/2021,02:51:53,2420,1920,2440,27250,19160,0,14530,340,DISCHARGE,ON,12163
04/06/2021,02:51:55,1930,2510,2110,27510,19550,0,12800,1710,DISCHARGE,ON,12202
04/06/2021,02:51:57,2050,830,1960,3000,16720,0,12480,-21360,DISCHARGE,ON,12160
04/06/2021,02:51:59,4030,1820,2930,27520,18790,0,14760,2750,DISCHARGE,ON,12208
04/06/2021,02:52:01,2300,2760,1050,27610,2870,0,9650,21200,DISCHARGE,ON,12185
04/06/2021,02:52:03,2550,1180,2420,17950,17410,0,14640,-7950,DISCHARGE,ON,12163
04/06/2021,02:52:05,1920,3320,2000,12570,3550,0,11810,4450,DISCHARGE,ON,12170
04/06/2021,02:52:07,1880,3080,2290,18530,4030,0,13670,8080,DISCHARGE,ON,12158
04/06/2021,02:52:09,2640,1930,3810,27530,19120,0,14780,2010,DISCHARGE,ON,12222
04/06/2021,02:52:11,2470,3330,2070,27260,5040,0,9420,20670,DISCHARGE,ON,12165
04/06/2021,02:52:13,3900,1430,3160,27090,19290,0,14660,1630,DISCHARGE,ON,12205
04/06/2021,02:52:15,1970,3120,1560,27510,14050,0,11100,9010,DISCHARGE,ON,12217
04/06/2021,02:52:17,2060,1500,2380,3610,18470,0,13800,-22720,DISCHARGE,ON,12163
04/06/2021,02:52:20,1100,2460,1320,27510,12060,0,14950,5380,DISCHARGE,ON,12220
04/06/2021,02:52:22,2230,1600,2000,15710,18000,0,14540,-11000,DISCHARGE,ON,12167
04/06/2021,02:52:24,3240,1920,3610,27470,19000,0,14840,2400,DISCHARGE,ON,12160
04/06/2021,02:52:26,2550,3880,1840,24330,8630,0,10930,13040,DISCHARGE,ON,12168
04/06/2021,02:52:28,2710,1090,2000,2510,18290,0,13680,-23660,DISCHARGE,ON,12163
04/06/2021,02:52:30,1720,2460,1640,27520,11190,0,14990,7160,DISCHARGE,ON,12222
04/06/2021,02:52:32,1590,1890,1600,27550,8520,0,13680,10430,DISCHARGE,ON,12225
04/06/2021,02:52:34,2120,1200,2140,25520,18880,0,14890,-2790,DISCHARGE,ON,12168
04/06/2021,02:52:36,2120,2940,2020,5730,12540,0,10300,-10030,DISCHARGE,ON,12165
04/06/2021,02:52:38,3520,1600,2060,14050,18480,0,14820,-12070,DISCHARGE,ON,12156
04/06/2021,02:52:40,1700,3720,2510,27510,6860,0,14710,13870,DISCHARGE,ON,12222
04/06/2021,02:52:42,2880,2010,2960,27580,19430,0,14980,1020,DISCHARGE,ON,12180
04/06/2021,02:52:44,3260,1480,1980,2340,19160,0,14900,-25000,DISCHARGE,ON,12162
04/06/2021,02:52:46,1870,2000,970,27480,19600,0,14870,-2150,DISCHARGE,ON,12183
04/06/2021,02:52:48,2000,1510,2410,2820,15400,0,14360,-21020,DISCHARGE,ON,12170
04/06/2021,02:52:50,3400,2380,3710,25740,19250,0,14940,1040,DISCHARGE,ON,12165
04/06/2021,02:52:52,2060,2620,1650,4430,3510,0,11280,-4030,DISCHARGE,ON,12210
04/06/2021,02:52:54,1980,3840,2140,5350,3120,0,10360,-170,DISCHARGE,ON,12190
04/06/2021,02:52:57,2010,1840,2100,15920,18890,0,14810,-11830,DISCHARGE,ON,12167
04/06/2021,02:52:59,1930,1960,1250,27520,18620,0,14080,-40,DISCHARGE,ON,12215
04/06/2021,02:53:01,2340,2210,2290,6660,17340,0,10890,-14730,DISCHARGE,ON,12158
04/06/2021,02:53:03,1610,1830,3140,27280,18660,0,14820,380,DISCHARGE,ON,12216
04/06/2021,02:53:05,2160,3900,1430,27520,3610,0,10150,21250,DISCHARGE,ON,12176
04/06/2021,02:53:07,3390,1650,2880,26860,17830,0,14400,2550,DISCHARGE,ON,12162
04/06/2021,02:53:09,2010,2980,1930,27440,3780,0,9780,20800,DISCHARGE,ON,12171
04/06/2021,02:53:11,2070,1840,2750,23190,17610,0,14640,-2400,DISCHARGE,ON,12160
04/06/2021,02:53:13,2020,1380,2250,18800,18160,0,14850,-8560,DISCHARGE,ON,12162
04/06/2021,02:53:15,2780,2410,2910,27390,19460,0,14760,1270,DISCHARGE,ON,12223
04/06/2021,02:53:17,2320,3200,1920,20850,5860,0,9280,13150,DISCHARGE,ON,12171
04/06/2021,02:53:19,3670,860,2090,2410,18130,0,14580,-23680,DISCHARGE,ON,12165
04/06/2021,02:53:21,2180,2150,1930,27530,13090,0,11930,8770,DISCHARGE,ON,12165
04/06/2021,02:53:23,2330,3050,1970,2820,6820,0,13210,-9860,DISCHARGE,ON,12165
04/06/2021,02:53:25,3900,2470,2790,27430,19960,0,14990,1640,DISCHARGE,ON,12158
04/06/2021,02:53:27,1090,2250,1290,27520,12580,0,14850,4720,DISCHARGE,ON,12220
04/06/2021,02:53:29,3420,1860,2020,27440,18870,0,14780,1090,DISCHARGE,ON,12183
04/06/2021,02:53:31,2480,2250,2150,15600,10650,0,11460,370,DISCHARGE,ON,12167
04/06/2021,02:53:34,2740,1200,1970,6200,18430,0,13440,-19760,DISCHARGE,ON,12160
04/06/2021,02:53:36,1800,2300,1040,27480,7730,0,14870,10020,DISCHARGE,ON,12223
04/06/2021,02:53:38,1420,1910,2790,27560,19120,0,14860,-300,DISCHARGE,ON,12173
04/06/2021,02:53:40,2300,2880,1890,27620,14870,0,11610,8210,DISCHARGE,ON,12166
04/06/2021,02:53:42,3610,2150,2420,26730,18880,0,14860,1170,DISCHARGE,ON,12167
04/06/2021,02:53:44,1400,2380,1570,27550,4610,0,14840,13450,DISCHARGE,ON,12211
04/06/2021,02:53:46,2050,3020,1970,4400,15820,0,14500,-18880,DISCHARGE,ON,12168
04/06/2021,02:53:48,2470,3260,1910,6210,3330,0,10930,-410,DISCHARGE,ON,12202
04/06/2021,02:53:50,1800,2520,1790,27430,2530,0,10550,20460,DISCHARGE,ON,12195
04/06/2021,02:53:52,1310,2430,1560,27510,18970,0,14850,-1010,DISCHARGE,ON,12208
04/06/2021,02:53:54,1960,1960,2060,19600,3060,0,9570,12950,DISCHARGE,ON,12157
04/06/2021,02:53:56,2340,3550,2090,21750,4110,0,11440,14180,DISCHARGE,ON,12157
04/06/2021,02:53:58,2690,2210,3260,27280,19260,0,14800,1380,DISCHARGE,ON,12167
04/06/2021,02:54:00,1750,3070,1930,27520,14910,0,9880,9480,DISCHARGE,ON,12173
04/06/2021,02:54:02,2970,2120,2140,26980,18570,0,14870,770,DISCHARGE,ON,12168
04/06/2021,02:54:04,1540,2420,3060,27420,19610,0,15010,-180,DISCHARGE,ON,12157
04/06/2021,02:54:06,1820,2570,1090,27520,12310,0,11760,8930,DISCHARGE,ON,12223
04/06/2021,02:54:08,1970,2040,2430,5940,8850,0,13650,-10120,DISCHARGE,ON,12166
04/06/2021,02:54:11,3600,2270,3790,27420,19170,0,14860,3050,DISCHARGE,ON,12163
04/06/2021,02:54:13,2340,2800,1820,14960,11850,0,9680,390,DISCHARGE,ON,12161
04/06/2021,02:54:15,2910,2070,3260,27470,19660,0,14930,1120,DISCHARGE,ON,12170
04/06/2021,02:54:17,2980,1800,2280,27420,18520,0,14760,1200,DISCHARGE,ON,12171
04/06/2021,02:54:19,1870,2380,4170,27230,19280,0,14940,1430,DISCHARGE,ON,12177
04/06/2021,02:54:21,2050,2460,1830,27570,4070,0,9280,20560,DISCHARGE,ON,12167
04/06/2021,02:54:23,4300,1770,1980,26820,18570,0,14610,1690,DISCHARGE,ON,12161
04/06/2021,02:54:25,1910,4210,1630,27460,4310,0,11170,19730,DISCHARGE,ON,12205
04/06/2021,02:54:27,1970,1540,2460,24930,16290,0,13820,790,DISCHARGE,ON,12160
04/06/2021,02:54:29,1680,2470,3430,27430,19870,0,14940,200,DISCHARGE,ON,12200
04/06/2021,02:54:31,1930,4120,1920,13330,3580,0,9750,7970,DISCHARGE,ON,12163
04/06/2021,02:54:33,2660,1840,2930,27480,19060,0,14720,1130,DISCHARGE,ON,12158
04/06/2021,02:54:35,2060,1920,1980,27580,3020,0,10730,19790,DISCHARGE,ON,12183
04/06/2021,02:54:37,2460,2010,2120,2530,16850,0,13800,-21530,DISCHARGE,ON,12163
04/06/2021,02:54:39,1100,2050,2750,27560,19370,0,14930,-840,DISCHARGE,ON,12207
04/06/2021,02:54:41,2050,3720,2040,3110,17510,0,9860,-16450,DISCHARGE,ON,12173
04/06/2021,02:54:43,3490,2480,2710,27440,19520,0,14860,1740,DISCHARGE,ON,12155
04/06/2021,02:54:45,2390,3350,2100,27520,2390,0,10850,22120,DISCHARGE,ON,12183
04/06/2021,02:54:47,1630,2100,3330,27500,17420,0,14850,2290,DISCHARGE,ON,12212
04/06/2021,02:54:50,1890,3600,1930,18800,3840,0,9590,12790,DISCHARGE,ON,12172
04/06/2021,02:54:52,2270,2530,2920,27350,19650,0,14960,460,DISCHARGE,ON,12168
04/06/2021,02:54:54,3280,1910,1970,2370,18000,0,14850,-23320,DISCHARGE,ON,12157
04/06/2021,02:54:56,1920,2090,1240,27500,14180,0,10280,8290,DISCHARGE,ON,12223
04/06/2021,02:54:58,1220,1840,2060,27580,19260,0,14820,-1380,DISCHARGE,ON,12162
04/06/2021,02:55:00,2340,2460,2000,27530,9250,0,9950,15130,DISCHARGE,ON,12161
04/06/2021,02:55:02,2430,1910,2910,24540,18340,0,14710,-1260,DISCHARGE,ON,12156
04/06/2021,02:55:04,1970,3840,2240,6280,11100,0,10640,-7410,DISCHARGE,ON,12178
04/06/2021,02:55:06,2270,1910,2140,27460,19060,0,14750,-30,DISCHARGE,ON,12176
04/06/2021,02:55:08,2070,2800,1930,16950,6940,0,9470,7340,DISCHARGE,ON,12220
04/06/2021,02:55:10,3460,810,2070,4650,18920,0,14660,-22590,DISCHARGE,ON,12152
04/06/2021,02:55:12,840,2150,1550,27510,19280,0,14750,-1980,DISCHARGE,ON,12216
04/06/2021,02:55:14,2020,3020,2070,2570,14430,0,13650,-18400,DISCHARGE,ON,12165
04/06/2021,02:55:16,1630,2530,1650,27510,19480,0,14810,-970,DISCHARGE,ON,12213
04/06/2021,02:55:18,2410,770,1960,3330,14890,0,9370,-15790,DISCHARGE,ON,12167
04/06/2021,02:55:20,2700,1910,1610,27470,19390,0,14770,-470,DISCHARGE,ON,12187
04/06/2021,02:55:22,1800,2550,1310,27510,4310,0,11090,17770,DISCHARGE,ON,12201
04/06/2021,02:55:24,2010,1370,2000,12120,15950,0,13790,-12240,DISCHARGE,ON,12163
04/06/2021,02:55:27,1370,1840,4210,27440,19810,0,14900,150,DISCHARGE,ON,12193
04/06/2021,02:55:29,1870,3230,1910,26010,3800,0,9630,19590,DISCHARGE,ON,12202
04/06/2021,02:55:31,1140,2000,3720,27550,19190,0,14730,490,DISCHARGE,ON,12195
04/06/2021,02:55:33,2250,3470,1720,27550,3020,0,10740,21230,DISCHARGE,ON,12195
04/06/2021,02:55:35,2650,1880,3240,26450,19420,0,14910,-110,DISCHARGE,ON,12153
