Date,Time,Home0 (mW),Home1 (mW),Home2 (mW),Home3 (mW),Grid (mW),Charge (mW),Discharge (mW),BATTERY,GRID,Voltage (mV),Battery (Ah)
04/05/2021,16:21:20,1920,19650,3490,2870,11850,0,26060,-9980,DISCHARGE,ON,12232
04/05/2021,16:21:22,630,32580,7860,3390,4700,0,21390,18370,DISCHARGE,ON,12397
04/05/2021,16:21:24,2620,31210,3930,1740,3320,0,21730,14450,DISCHARGE,ON,12358
04/05/2021,16:21:26,3010,31020,5670,2470,2300,0,24900,14970,DISCHARGE,ON,12133
04/05/2021,16:21:28,1640,3120,2330,1800,1570,0,23710,-16390,DISCHARGE,ON,12210
04/05/2021,16:21:31,1550,-20466,3580,3060,10770,0,26020,-49066,DISCHARGE,ON,12198
04/05/2021,16:21:33,1780,-21866,5270,610,15090,0,27330,-56626,DISCHARGE,ON,12172
04/05/2021,16:21:35,1590,-25936,10610,3010,9050,0,24550,-44326,DISCHARGE,ON,12212
04/05/2021,16:21:37,4340,-32196,3060,330,2890,0,26470,-53826,DISCHARGE,ON,12265
04/05/2021,16:21:39,2760,26270,5790,2390,1370,0,32210,3630,DISCHARGE,ON,12077
04/05/2021,16:21:41,3650,28990,10150,820,3670,0,25870,14070,DISCHARGE,ON,12162
04/05/2021,16:21:43,910,21080,8540,2430,10180,0,27750,-4970,DISCHARGE,ON,12282
04/05/2021,16:21:45,630,20430,3930,2660,3170,0,26970,-2490,DISCHARGE,ON,12253
04/05/2021,16:21:47,2750,32240,1830,360,2190,0,22570,12420,DISCHARGE,ON,12277
04/05/2021,16:21:49,2330,-29516,5220,2020,520,0,31140,-51606,DISCHARGE,ON,12136
04/05/2021,16:21:51,4600,17930,9240,2680,7420,0,27470,-440,DISCHARGE,ON,12128
04/05/2021,16:21:53,3780,-22976,870,2280,6430,0,28340,-50816,DISCHARGE,ON,12181
04/05/2021,16:21:55,3100,-21926,5990,310,14670,0,29060,-56256,DISCHARGE,ON,12177
04/05/2021,16:21:57,2880,20110,7680,2200,8190,0,24060,620,DISCHARGE,ON,12180
04/05/2021,16:21:59,2710,19410,3390,290,1470,0,20620,3710,DISCHARGE,ON,12272
04/05/2021,16:22:01,490,28350,680,1970,830,0,29220,1440,DISCHARGE,ON,12286
04/05/2021,16:22:03,550,21440,11670,3570,2700,0,30610,3920,DISCHARGE,ON,12082
04/05/2021,16:22:05,950,26890,4130,1770,1560,0,27330,4850,DISCHARGE,ON,12271
04/05/2021,16:22:08,1040,25190,540,2360,11350,0,26420,-8640,DISCHARGE,ON,12225
04/05/2021,16:22:10,2620,5580,2560,2520,3200,0,18150,-8070,DISCHARGE,ON,12320
04/05/2021,16:22:12,2640,6570,4930,1860,7450,0,18960,-10410,DISCHARGE,ON,12181
04/05/2021,16:22:14,2650,22170,11510,3880,3800,0,24850,11560,DISCHARGE,ON,12100
04/05/2021,16:22:16,3200,16320,3200,2780,16530,0,28760,-19790,DISCHARGE,ON,12147
04/05/2021,16:22:18,2040,12840,5450,4290,7620,0,29740,-12740,DISCHARGE,ON,12187
04/05/2021,16:22:20,2190,-29476,9380,2270,13770,0,28890,-58296,DISCHARGE,ON,12185
04/05/2021,16:22:22,2190,-28966,2800,2660,4330,0,24760,-50406,DISCHARGE,ON,12272
04/05/2021,16:22:24,1220,18160,9570,2620,1980,0,30530,-940,DISCHARGE,ON,12081
04/05/2021,16:22:26,3250,18480,8910,3400,3260,0,27880,2900,DISCHARGE,ON,12233
04/05/2021,16:22:28,540,18510,11380,2570,11110,0,26240,-4350,DISCHARGE,ON,12240
04/05/2021,16:22:30,2800,31180,2620,1890,4720,0,17600,16170,DISCHARGE,ON,12372
04/05/2021,16:22:32,350,27560,4890,1540,3940,0,21330,9070,DISCHARGE,ON,12363
04/05/2021,16:22:34,2790,27330,9090,3060,2240,0,29560,10470,DISCHARGE,ON,12121
04/05/2021,16:22:36,2200,3880,2160,3200,14820,0,21300,-24680,DISCHARGE,ON,12152
04/05/2021,16:22:38,1770,-29316,1720,3240,11160,0,28440,-62186,DISCHARGE,ON,12198
04/05/2021,16:22:40,4160,23180,4560,920,1550,0,21400,9870,DISCHARGE,ON,12255
04/05/2021,16:22:42,680,22040,9500,1540,5430,0,30000,-1670,DISCHARGE,ON,12135
04/05/2021,16:22:45,2120,21490,8520,2440,970,0,26970,6630,DISCHARGE,ON,12238
04/05/2021,16:22:47,1880,16540,3070,3020,5170,0,21520,-2180,DISCHARGE,ON,12247
04/05/2021,16:22:49,3190,19750,9490,820,2560,0,28050,2640,DISCHARGE,ON,12226
04/05/2021,16:22:51,2980,9660,7120,4260,15410,0,28260,-19650,DISCHARGE,ON,12143
04/05/2021,16:22:53,1600,6590,8640,3870,8290,0,25550,-13140,DISCHARGE,ON,12187
04/05/2021,16:22:55,2620,4480,5410,3920,1100,0,16090,-760,DISCHARGE,ON,12235
04/05/2021,16:22:57,3080,18200,3350,2700,8080,0,28470,-9220,DISCHARGE,ON,12155
04/05/2021,16:22:59,2290,-22336,7350,950,5480,0,27500,-44726,DISCHARGE,ON,12178
04/05/2021,16:23:01,1650,-21836,2910,910,100,0,25020,-41486,DISCHARGE,ON,12267
04/05/2021,16:23:03,3460,-22566,9250,770,100,0,29380,-38566,DISCHARGE,ON,12125
04/05/2021,16:23:05,490,19970,9420,2740,13060,0,25410,-5850,DISCHARGE,ON,12186
04/05/2021,16:23:07,2370,-22066,2320,2090,12380,0,29580,-57246,DISCHARGE,ON,12180
04/05/2021,16:23:09,3660,22660,4580,2650,2560,0,22080,8910,DISCHARGE,ON,12217
04/05/2021,16:23:11,3810,22460,9360,1220,3850,0,25750,7250,DISCHARGE,ON,12191
04/05/2021,16:23:13,2870,24090,2370,1640,1950,0,21980,7040,DISCHARGE,ON,12271
04/05/2021,16:23:15,2510,22320,5060,2300,7490,0,23570,1130,DISCHARGE,ON,12240
04/05/2021,16:23:17,2210,12800,3300,1020,3850,0,19520,-4040,DISCHARGE,ON,12338
04/05/2021,16:23:19,2420,17170,9400,4120,8550,0,22170,2390,DISCHARGE,ON,12026
04/05/2021,16:23:21,3470,-30616,3480,1000,11350,0,25950,-59966,DISCHARGE,ON,12168
04/05/2021,16:23:24,60,19890,9540,2520,1000,0,20080,10930,DISCHARGE,ON,12326
04/05/2021,16:23:26,2660,26140,4010,2470,2320,0,29630,3330,DISCHARGE,ON,12298
04/05/2021,16:23:28,1550,30400,1610,1560,7830,0,21450,5840,DISCHARGE,ON,12137
04/05/2021,16:23:30,3100,2800,6020,2480,1220,0,21130,-7950,DISCHARGE,ON,12146
04/05/2021,16:23:32,3100,2910,7220,3560,5520,0,23220,-11950,DISCHARGE,ON,12191
04/05/2021,16:23:34,2730,3230,4810,2890,7800,0,27990,-22130,DISCHARGE,ON,12093
04/05/2021,16:23:36,1920,-20826,7120,5670,14960,0,25270,-46346,DISCHARGE,ON,12180
04/05/2021,16:23:38,2340,-23426,4710,1460,4340,0,24330,-43586,DISCHARGE,ON,12213
04/05/2021,16:23:40,3980,22360,9060,790,7180,0,25370,3640,DISCHARGE,ON,12167
04/05/2021,16:23:42,790,23650,3340,2980,6400,0,25460,-1100,DISCHARGE,ON,12166
04/05/2021,16:23:44,380,24220,6710,2020,970,0,21790,10570,DISCHARGE,ON,12342
04/05/2021,16:23:46,3120,23040,6640,2780,3230,0,29470,2880,DISCHARGE,ON,12132
04/05/2021,16:23:48,360,21350,930,2660,1780,0,27460,-3940,DISCHARGE,ON,12265
04/05/2021,16:23:50,650,16510,1910,1370,3250,0,14950,2240,DISCHARGE,ON,12263
04/05/2021,16:23:52,2680,20020,9230,3430,1320,0,24260,9780,DISCHARGE,ON,12053
04/05/2021,16:23:54,2040,7010,6900,3050,8770,0,26470,-16240,DISCHARGE,ON,12140
04/05/2021,16:23:56,2240,19870,7820,1890,3020,0,18520,10280,DISCHARGE,ON,12346
04/05/2021,16:23:58,3340,17470,3850,2700,2680,0,27670,-2990,DISCHARGE,ON,12220
04/05/2021,16:24:01,670,2870,4900,1050,13650,0,22870,-27030,DISCHARGE,ON,12182
04/05/2021,16:24:03,2060,-21506,2120,4430,11120,0,24880,-48896,DISCHARGE,ON,12218
04/05/2021,16:24:05,4630,-22716,6660,330,310,0,29560,-40966,DISCHARGE,ON,12118
04/05/2021,16:24:07,970,18640,8030,2040,4490,0,25680,-490,DISCHARGE,ON,12198
04/05/2021,16:24:09,2760,30300,10750,2780,760,0,21030,24800,DISCHARGE,ON,12395
04/05/2021,16:24:11,3190,20720,6160,2210,310,0,30820,1150,DISCHARGE,ON,12183
04/05/2021,16:24:13,720,26070,7950,2060,14080,0,27520,-4800,DISCHARGE,ON,12196
04/05/2021,16:24:15,2940,24860,5440,1730,4750,0,14720,15500,DISCHARGE,ON,12400
04/05/2021,16:24:17,3100,5120,4710,1560,2660,0,27530,-15700,DISCHARGE,ON,12107
04/05/2021,16:24:19,2090,26930,2640,1240,16990,0,25190,-9280,DISCHARGE,ON,12172
04/05/2021,16:24:21,1510,19230,5030,3390,7350,0,27790,-5980,DISCHARGE,ON,12262
04/05/2021,16:24:23,4510,31620,4760,520,8860,0,28380,4170,DISCHARGE,ON,12162
04/05/2021,16:24:25,3550,-30916,1890,930,5110,0,28670,-58326,DISCHARGE,ON,12192
04/05/2021,16:24:27,3020,18570,3200,2930,3840,0,27660,-3780,DISCHARGE,ON,12173
04/05/2021,16:24:29,4130,17770,6450,1800,10010,0,25220,-5080,DISCHARGE,ON,12162
04/05/2021,16:24:31,280,19120,6070,3080,3930,0,20160,4460,DISCHARGE,ON,12358
04/05/2021,16:24:33,3110,32260,1740,2210,3060,0,23680,12580,DISCHARGE,ON,12181
04/05/2021,16:24:35,1930,31680,3300,2230,780,0,22630,15730,DISCHARGE,ON,12258
04/05/2021,16:24:38,2340,3050,7410,3100,2750,0,16330,-3180,DISCHARGE,ON,12227
04/05/2021,16:24:40,2800,27870,420,1800,1930,0,25080,5880,DISCHARGE,ON,12183
04/05/2021,16:24:42,3780,22480,7490,1700,9050,0,25290,1110,DISCHARGE,ON,12208
04/05/2021,16:24:44,280,25460,4220,2530,2000,0,27760,2730,DISCHARGE,ON,12222
04/05/2021,16:24:46,1960,24310,7880,3010,11980,0,26510,-1330,DISCHARGE,ON,12227
04/05/2021,16:24:48,1500,22000,6260,2240,3380,0,21490,7130,DISCHARGE,ON,12377
04/05/2021,16:24:50,830,21660,1570,1740,1250,0,28030,-3480,DISCHARGE,ON,12243
04/05/2021,16:24:52,3550,15670,2930,3260,11070,0,27250,-12910,DISCHARGE,ON,12162
04/05/2021,16:24:54,2730,19070,1480,1920,860,0,24170,170,DISCHARGE,ON,12256
04/05/2021,16:24:56,2010,8400,6520,3350,8440,0,26740,-14900,DISCHARGE,ON,12137
04/05/2021,16:24:58,1140,4440,3210,2750,30,0,17890,-6380,DISCHARGE,ON,12240
04/05/2021,16:25:00,1650,-24516,2210,1220,16460,0,28280,-64176,DISCHARGE,ON,12176
04/05/2021,16:25:02,2560,31850,2550,760,4830,0,18970,13920,DISCHARGE,ON,12187
04/05/2021,16:25:04,3530,-21656,2680,810,13410,0,28580,-56626,DISCHARGE,ON,12173
04/05/2021,16:25:06,2930,-21756,6540,400,490,0,19260,-31636,DISCHARGE,ON,12238
04/05/2021,16:25:08,4450,18960,10740,3550,5040,0,28370,4290,DISCHARGE,ON,12122
04/05/2021,16:25:10,150,19660,13820,3150,7330,0,26290,3160,DISCHARGE,ON,12246
04/05/2021,16:25:12,170,27790,6170,2340,2500,0,26890,7080,DISCHARGE,ON,12340
04/05/2021,16:25:14,2320,3400,1110,2970,1520,0,21430,-13150,DISCHARGE,ON,12200
04/05/2021,16:25:17,3890,-23256,5940,190,3190,0,24180,-40606,DISCHARGE,ON,12275
04/05/2021,16:25:19,1830,21760,9420,990,10270,0,26610,-2880,DISCHARGE,ON,12162
04/05/2021,16:25:21,3380,4800,1080,560,1290,0,15690,-7160,DISCHARGE,ON,12265
04/05/2021,16:25:23,3850,5090,8440,4970,3720,0,23690,-5060,DISCHARGE,ON,12120
04/05/2021,16:25:25,2480,7190,6850,2140,10290,0,24210,-15840,DISCHARGE,ON,12145
04/05/2021,16:25:27,2640,25640,8230,3330,2660,0,24860,12320,DISCHARGE,ON,12081
04/05/2021,16:25:29,1970,20530,5990,2250,16290,0,21130,-6680,DISCHARGE,ON,12161
04/05/2021,16:25:31,3580,16820,4610,960,4950,0,13570,7450,DISCHARGE,ON,12183
04/05/2021,16:25:33,1780,10970,6360,1100,4490,0,29930,-14210,DISCHARGE,ON,12161
04/05/2021,16:25:35,4250,-30076,5500,30,15550,0,28630,-64476,DISCHARGE,ON,12186
04/05/2021,16:25:37,2640,19110,11300,2730,2710,0,29390,3680,DISCHARGE,ON,12115
04/05/2021,16:25:39,3700,18370,3840,3390,7920,0,27160,-5780,DISCHARGE,ON,12167
04/05/2021,16:25:41,3740,16880,7650,2270,180,0,21290,9070,DISCHARGE,ON,12260
04/05/2021,16:25:43,60,18620,8820,2200,10510,0,26000,-6810,DISCHARGE,ON,12207
04/05/2021,16:25:45,2550,32630,2710,2190,3430,0,17140,19510,DISCHARGE,ON,12367
04/05/2021,16:25:47,3670,3100,3710,3380,2000,0,26070,-14210,DISCHARGE,ON,12081
04/05/2021,16:25:49,2520,3200,7370,2570,550,0,22930,-7820,DISCHARGE,ON,12180
04/05/2021,16:25:51,2360,3470,8260,2880,7230,0,16400,-6660,DISCHARGE,ON,12176
04/05/2021,16:25:54,3320,21540,3290,740,4990,0,24410,-510,DISCHARGE,ON,12167
04/05/2021,16:25:56,680,24960,3330,1660,1110,0,22050,7470,DISCHARGE,ON,12356
04/05/2021,16:25:58,1410,24330,8770,2210,11140,0,27840,-2260,DISCHARGE,ON,12172
04/05/2021,16:26:00,1920,26230,7490,290,930,0,21130,13870,DISCHARGE,ON,12275
04/05/2021,16:26:02,3150,7500,5410,2430,2240,0,21020,-4770,DISCHARGE,ON,12118
04/05/2021,16:26:04,1570,21440,3280,4720,1840,0,22530,6640,DISCHARGE,ON,12227
04/05/2021,16:26:06,3020,16440,1920,3710,3640,0,24260,-2810,DISCHARGE,ON,12223
04/05/2021,16:26:08,1110,21930,90,1880,3920,0,23070,-1980,DISCHARGE,ON,12143
04/05/2021,16:26:10,3120,6180,3260,3120,2370,0,19730,-6420,DISCHARGE,ON,12297
04/05/2021,16:26:12,950,3460,5580,3420,14750,0,21380,-22720,DISCHARGE,ON,12137
04/05/2021,16:26:14,1860,-24206,7730,1060,2020,0,24630,-40206,DISCHARGE,ON,12271
04/05/2021,16:26:16,3570,-21456,11250,1450,3490,0,25690,-34366,DISCHARGE,ON,12141
04/05/2021,16:26:18,3690,19610,8460,2800,12370,0,25380,-3190,DISCHARGE,ON,12215
04/05/2021,16:26:20,3620,19200,10770,1910,2800,0,28740,3960,DISCHARGE,ON,12082
04/05/2021,16:26:22,450,29440,1110,3400,4930,0,26380,3090,DISCHARGE,ON,12248
04/05/2021,16:26:24,2470,26820,820,2820,2870,0,21330,8730,DISCHARGE,ON,12317
04/05/2021,16:26:26,1690,3640,400,1400,150,0,22980,-16000,DISCHARGE,ON,12151
04/05/2021,16:26:28,2300,5130,4530,2370,5820,0,18340,-9830,DISCHARGE,ON,12196
04/05/2021,16:26:31,1570,-32266,6910,3720,15600,0,23850,-59516,DISCHARGE,ON,12163
04/05/2021,16:26:33,2290,28200,2300,3000,14940,0,20190,660,DISCHARGE,ON,12156
04/05/2021,16:26:35,2500,21030,6810,4240,5620,0,32050,-3090,DISCHARGE,ON,12083
04/05/2021,16:26:37,3080,-32476,6730,1060,15480,0,28760,-65846,DISCHARGE,ON,12175
04/05/2021,16:26:39,1980,19930,350,3190,4330,0,28660,-7540,DISCHARGE,ON,12165
04/05/2021,16:26:41,60,24040,2890,2510,290,0,27060,2150,DISCHARGE,ON,12268
04/05/2021,16:26:43,3350,25880,3800,3200,520,0,24730,10980,DISCHARGE,ON,12102
04/05/2021,16:26:45,1690,31160,2780,1680,1090,0,20670,15550,DISCHARGE,ON,12193
04/05/2021,16:26:47,2430,2760,2820,2280,7220,0,17170,-14100,DISCHARGE,ON,12180
04/05/2021,16:26:49,3140,2970,3790,3060,2910,0,24600,-14550,DISCHARGE,ON,12132
04/05/2021,16:26:51,4160,-21656,5060,1280,2480,0,25360,-38996,DISCHARGE,ON,12270
04/05/2021,16:26:53,4720,-19866,5130,820,4520,0,28150,-41866,DISCHARGE,ON,12165
04/05/2021,16:26:55,1550,19920,10110,1740,700,0,20010,12610,DISCHARGE,ON,12271
04/05/2021,16:26:57,2440,21160,4060,910,4520,0,26130,-2080,DISCHARGE,ON,12143
04/05/2021,16:26:59,3800,23260,6390,2790,4970,0,19330,11940,DISCHARGE,ON,12251
04/05/2021,16:27:01,5890,24450,2790,1740,6520,0,27160,1190,DISCHARGE,ON,12132
04/05/2021,16:27:03,910,24460,3390,2570,5560,0,21820,3950,DISCHARGE,ON,12300
04/05/2021,16:27:05,1930,7010,3650,2620,2090,0,23650,-10530,DISCHARGE,ON,12173
04/05/2021,16:27:07,2750,12560,7810,5130,12540,0,20190,-4480,DISCHARGE,ON,12160
04/05/2021,16:27:10,3140,17340,8420,3670,2640,0,26140,3790,DISCHARGE,ON,12132
04/05/2021,16:27:12,2460,14390,7320,3960,17430,0,20900,-10200,DISCHARGE,ON,12180
04/05/2021,16:27:14,3380,9750,8610,4060,7860,0,21940,-4000,DISCHARGE,ON,12046
04/05/2021,16:27:16,2430,6620,7170,4100,5220,0,28520,-13420,DISCHARGE,ON,12196
04/05/2021,16:27:18,2100,-25936,3260,1010,2690,0,32240,-54496,DISCHARGE,ON,12100
04/05/2021,16:27:20,3460,3960,8910,1960,2180,0,13540,2570,DISCHARGE,ON,12201
04/05/2021,16:27:22,3960,2840,5030,3250,10210,0,22430,-17560,DISCHARGE,ON,12117
04/05/2021,16:27:24,1880,3790,7690,1780,2940,0,24440,-12240,DISCHARGE,ON,12251
04/05/2021,16:27:26,2480,3010,7730,3640,2200,0,28950,-14290,DISCHARGE,ON,12153
04/05/2021,16:27:28,2570,3660,6390,2570,5720,0,20420,-10950,DISCHARGE,ON,12181
04/05/2021,16:27:30,2940,3480,4930,1630,4430,0,23990,-15440,DISCHARGE,ON,12107
04/05/2021,16:27:32,1280,4060,8440,3800,690,0,15960,930,DISCHARGE,ON,12240
04/05/2021,16:27:34,3230,-23156,5220,2640,7820,0,27780,-47666,DISCHARGE,ON,12187
04/05/2021,16:27:36,3000,-26876,5270,230,2050,0,25130,-45556,DISCHARGE,ON,12262
04/05/2021,16:27:38,3520,24000,4130,1860,4310,0,24260,4940,DISCHARGE,ON,12178
04/05/2021,16:27:40,4200,24770,4670,320,2830,0,27660,3470,DISCHARGE,ON,12237
04/05/2021,16:27:42,3530,28160,3520,2290,7490,0,25400,4610,DISCHARGE,ON,12176
04/05/2021,16:27:44,3080,29530,1780,80,220,0,28620,5630,DISCHARGE,ON,12167
04/05/2021,16:27:47,3330,32760,5500,2420,6590,0,26290,11130,DISCHARGE,ON,12228
04/05/2021,16:27:49,3030,18210,5710,3440,2360,0,28380,-350,DISCHARGE,ON,12178
04/05/2021,16:27:51,80,24930,4660,2600,460,0,21630,10180,DISCHARGE,ON,12243
04/05/2021,16:27:53,3470,26370,690,1910,1770,0,26500,4170,DISCHARGE,ON,12121
04/05/2021,16:27:55,2430,30840,1240,2420,1130,0,22090,13710,DISCHARGE,ON,12242
04/05/2021,16:27:57,580,32680,550,1910,1650,0,26410,7660,DISCHARGE,ON,12243
04/05/2021,16:27:59,3050,3600,8830,3790,1430,0,12830,5010,DISCHARGE,ON,12252
04/05/2021,16:28:01,1730,3020,3890,3320,17330,0,29060,-34430,DISCHARGE,ON,12161
04/05/2021,16:28:03,1960,-22516,6810,1010,3010,0,24820,-40566,DISCHARGE,ON,12262
04/05/2021,16:28:05,2850,19850,6900,2510,8610,0,24630,-1130,DISCHARGE,ON,12180
04/05/2021,16:28:07,3210,2690,6220,1750,1680,0,24210,-12020,DISCHARGE,ON,12127
04/05/2021,16:28:09,2660,4540,8360,3970,630,0,17250,1650,DISCHARGE,ON,12175
04/05/2021,16:28:11,1290,4470,3830,3210,5800,0,26960,-19960,DISCHARGE,ON,12111
04/05/2021,16:28:13,4480,23890,3460,960,1610,0,24760,6420,DISCHARGE,ON,12258
04/05/2021,16:28:15,1860,27380,4390,1480,8100,0,26970,40,DISCHARGE,ON,12188
04/05/2021,16:28:17,1320,30500,10700,590,550,0,32360,10200,DISCHARGE,ON,12113
04/05/2021,16:28:19,4390,21160,6020,770,6040,0,21340,4960,DISCHARGE,ON,12175
04/05/2021,16:28:21,4890,-28616,7860,3470,5320,0,25910,-43626,DISCHARGE,ON,12160
04/05/2021,16:28:24,1770,17490,10100,780,200,0,20900,9040,DISCHARGE,ON,12261
04/05/2021,16:28:26,2760,4930,8330,4930,14290,0,28890,-22230,DISCHARGE,ON,12182
04/05/2021,16:28:28,1430,-22606,8370,2460,15000,0,29790,-55136,DISCHARGE,ON,12132
04/05/2021,16:28:30,2010,-22186,3020,600,3170,0,22610,-42336,DISCHARGE,ON,12272
04/05/2021,16:28:32,3020,18300,3620,2510,8550,0,26590,-7690,DISCHARGE,ON,12175
04/05/2021,16:28:34,2460,-21806,11850,1020,500,0,31120,-38096,DISCHARGE,ON,12132
04/05/2021,16:28:36,3940,20850,5490,2410,7510,0,21660,3520,DISCHARGE,ON,12227
04/05/2021,16:28:38,4570,20880,8220,1540,8510,0,26450,250,DISCHARGE,ON,12137
04/05/2021,16:28:40,1650,-24546,2110,3330,1480,0,31740,-50676,DISCHARGE,ON,12142
04/05/2021,16:28:42,1920,-27596,5080,4020,17170,0,29530,-63276,DISCHARGE,ON,12160
04/05/2021,16:28:44,3330,25640,5440,0,5240,0,24900,4270,DISCHARGE,ON,12148
04/05/2021,16:28:46,1910,21630,13130,2230,5260,0,23690,9950,DISCHARGE,ON,12371
04/05/2021,16:28:48,1680,23130,6960,3850,15900,0,27900,-8180,DISCHARGE,ON,12183
04/05/2021,16:28:50,4520,31980,8230,2570,12790,0,25610,8900,DISCHARGE,ON,12190
04/05/2021,16:28:52,220,18590,4010,2570,180,0,24880,330,DISCHARGE,ON,12236
04/05/2021,16:28:54,2700,25240,1610,2650,9690,0,22680,-170,DISCHARGE,ON,12232
04/05/2021,16:28:56,840,18690,650,2560,7460,0,26550,-11270,DISCHARGE,ON,12150
04/05/2021,16:28:58,2610,32090,5620,1410,5750,0,20430,15550,DISCHARGE,ON,12427
04/05/2021,16:29:00,2270,32600,540,1740,1200,0,20510,15440,DISCHARGE,ON,12150
04/05/2021,16:29:03,3300,-20276,7910,10,15030,0,30030,-54116,DISCHARGE,ON,12130
04/05/2021,16:29:05,3060,-20796,6620,3330,6540,0,23690,-38016,DISCHARGE,ON,12257
04/05/2021,16:29:07,2530,3300,1470,4330,2140,0,21630,-12140,DISCHARGE,ON,12143
04/05/2021,16:29:09,5430,21390,4330,2230,2960,0,27520,2900,DISCHARGE,ON,12213
04/05/2021,16:29:11,320,25340,520,2290,1040,0,20520,6910,DISCHARGE,ON,12383
04/05/2021,16:29:13,2600,25150,1040,3640,3890,0,22870,5670,DISCHARGE,ON,12247
04/05/2021,16:29:15,3210,24820,3350,820,6770,0,26020,-590,DISCHARGE,ON,12165
04/05/2021,16:29:17,3440,27190,4540,2880,2160,0,28530,7360,DISCHARGE,ON,12155
04/05/2021,16:29:19,2710,11530,4750,1650,6270,0,14960,-590,DISCHARGE,ON,12180
04/05/2021,16:29:21,2120,17430,3520,1870,1780,0,20030,3130,DISCHARGE,ON,12133
04/05/2021,16:29:23,1430,21850,4770,2420,1520,0,22960,5990,DISCHARGE,ON,12061
04/05/2021,16:29:25,2330,4430,7190,4120,5720,0,13710,-1360,DISCHARGE,ON,12173
04/05/2021,16:29:27,740,-23466,4260,3520,13710,0,25280,-53936,DISCHARGE,ON,12171
04/05/2021,16:29:29,5180,-21736,8670,10,1340,0,28480,-37696,DISCHARGE,ON,12108
04/05/2021,16:29:31,4880,19620,4650,1380,4950,0,22660,2920,DISCHARGE,ON,12260
04/05/2021,16:29:33,1820,18920,2120,2280,8200,0,25590,-8650,DISCHARGE,ON,12160
04/05/2021,16:29:35,3050,21130,9830,2430,490,0,28170,7780,DISCHARGE,ON,12152
04/05/2021,16:29:37,500,22760,2620,2510,320,0,19480,8590,DISCHARGE,ON,12255
04/05/2021,16:29:40,2790,24350,5840,1750,3020,0,26140,5570,DISCHARGE,ON,12251
04/05/2021,16:29:42,2100,6340,4810,1830,490,0,21290,-6700,DISCHARGE,ON,12142
04/05/2021,16:29:44,3010,10040,8180,3640,3530,0,17740,3600,DISCHARGE,ON,12146
04/05/2021,16:29:46,1140,18820,8950,3670,8650,0,25450,-1520,DISCHARGE,ON,12243
04/05/2021,16:29:48,1060,11970,5150,4170,16130,0,28670,-22450,DISCHARGE,ON,12173
04/05/2021,16:29:50,3920,-30146,5760,3570,820,0,29490,-47206,DISCHARGE,ON,12106
04/05/2021,16:29:52,2550,-28436,7550,330,720,0,23230,-41956,DISCHARGE,ON,12278
04/05/2021,16:29:54,3600,18140,2510,3020,5310,0,25310,-3350,DISCHARGE,ON,12258
04/05/2021,16:29:56,30,31070,5440,2700,9930,0,25220,4090,DISCHARGE,ON,12172
04/05/2021,16:29:58,90,31350,2940,2430,2240,0,21790,12780,DISCHARGE,ON,12376
04/05/2021,16:30:00,2650,-32496,60,1950,3840,0,26240,-57916,DISCHARGE,ON,12248
04/05/2021,16:30:02,1360,30210,540,1980,910,0,20760,12420,DISCHARGE,ON,12156
04/05/2021,16:30:04,2520,3120,1560,1740,2280,0,23010,-16350,DISCHARGE,ON,12043
04/05/2021,16:30:06,2440,4200,7630,4350,3120,0,15250,250,DISCHARGE,ON,12175
04/05/2021,16:30:08,3830,-26416,11650,3490,16810,0,25630,-49886,DISCHARGE,ON,12187
04/05/2021,16:30:10,3930,24320,4650,190,6260,0,27600,-770,DISCHARGE,ON,12161
04/05/2021,16:30:12,2230,25010,7530,1090,2920,0,23820,9120,DISCHARGE,ON,12233
04/05/2021,16:30:14,3150,29800,12860,2780,5990,0,20400,22200,DISCHARGE,ON,12187
04/05/2021,16:30:17,2110,14570,7360,2730,2430,0,20150,4190,DISCHARGE,ON,12161
04/05/2021,16:30:19,3930,32680,5440,60,6990,0,28860,6260,DISCHARGE,ON,12172
04/05/2021,16:30:21,3020,8920,1880,2700,1400,0,29840,-14720,DISCHARGE,ON,12215
04/05/2021,16:30:23,3550,-28426,4850,550,6460,0,20660,-46596,DISCHARGE,ON,12190
04/05/2021,16:30:25,960,-25116,5020,1890,8410,0,24880,-50536,DISCHARGE,ON,12191
04/05/2021,16:30:27,5040,-22386,3940,820,140,0,29080,-41806,DISCHARGE,ON,12082
04/05/2021,16:30:29,3380,18000,8200,1750,1880,0,22130,7320,DISCHARGE,ON,12275
04/05/2021,16:30:31,3240,19980,11940,1050,9430,0,24560,2220,DISCHARGE,ON,12186
04/05/2021,16:30:33,90,29760,3260,1860,720,0,23270,10980,DISCHARGE,ON,12268
04/05/2021,16:30:35,2710,27740,1240,2090,580,0,27900,5300,DISCHARGE,ON,12100
04/05/2021,16:30:37,2680,3510,1790,1370,2920,0,13890,-7460,DISCHARGE,ON,12348
04/05/2021,16:30:39,3350,24680,5340,930,10450,0,28970,-5120,DISCHARGE,ON,12186
04/05/2021,16:30:41,3650,25660,4120,3610,4710,0,24280,8050,DISCHARGE,ON,12158
04/05/2021,16:30:43,990,22350,9420,2190,7630,0,28580,-1260,DISCHARGE,ON,12177
04/05/2021,16:30:45,2430,11800,6620,1320,4150,0,15220,2800,DISCHARGE,ON,12398
04/05/2021,16:30:47,2700,18480,7070,3230,4790,0,21360,5330,DISCHARGE,ON,12145
